"ccf","rough_cor","lag","D","sd_D","b1","bullet1","land1","b2","bullet2","land2","signature_length","overlap","matches","mismatches","cms","cms2","non_cms","left_cms","right_cms","left_noncms","right_noncms","sum_peaks","H.H","D2.D","rfscore"
0.309609095575206,-0.00601575560623449,0.00322499999999991,0.00127971523760575,0.00213854834787688,"Unknown 1-Z/L3.dat","Unknown 1-Z",3,"Unknown 1-B/L3.dat","Unknown 1-B",3,1.91823,0.994283792871553,8.38897583712803,10.8058876650792,1.57293296946151,1.048621979641,3.08739647573692,0,0,2.05826431715795,0.514566079289487,10.781636696084,3.51996313334132,0.00127971523760575,0.0533333333333333
0.349073694385539,0.126585007474895,-0.0328949999999991,0.000915411355432521,0.00160134252223632,"Unknown 1-Z/L4.dat","Unknown 1-Z",4,"Unknown 1-B/L3.dat","Unknown 1-B",3,1.904685,0.977311208940061,4.29767871628337,14.1680328698363,1.61162951860626,0.537209839535421,4.04800939138179,0.537209839535421,0,0,2.53000586961362,4.46524446558144,2.69584287862227,0.000915411355432521,0.07
0.328149456234466,0.016371403681095,0.0219299999999984,0.000917644885006087,0.00149726046429888,"Unknown 1-Z/L5.dat","Unknown 1-Z",5,"Unknown 1-B/L3.dat","Unknown 1-B",3,1.908555,0.994254815816154,3.16190536417245,12.8641519822372,1.05396845472415,0.526984227362075,5.14566079289487,0,0,2.05826431715795,0.514566079289487,4.6919295094269,2.76205905416935,0.000917644885006087,0.04
0.327868304522531,0.123462832690758,0.13480499999999,0.000998137345369983,0.0017279273647843,"Unknown 1-Z/L6.dat","Unknown 1-Z",6,"Unknown 1-B/L3.dat","Unknown 1-B",3,1.908555,0.939506590064211,1.67308014053873,16.1142647866692,0.557693380179577,0.557693380179577,7.32466581212236,0,0,5.37142159555639,1.46493316242447,1.8797582692981,2.98037872363615,0.000998137345369983,0.0833333333333333
0.172533893721749,-0.0624631585708347,-0.126419999999996,0.000943564912617191,0.00148870738246431,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-B/L1.dat","Unknown 1-B",1,1.927905,0.926062228169957,3.36066675628445,15.3836908839613,2.80055563023704,1.68033337814222,10.5762874827234,0,0,2.40370170061896,10.5762874827234,3.14075084342912,3.07518481084478,0.000943564912617192,0.0366666666666667
0.192785319375825,-0.0303268940404878,0.166409999999988,0.00103218426446949,0.00158047443433212,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-B/L3.dat","Unknown 1-B",3,1.927905,0.916359986617598,5.09437326472911,16.7170566517169,2.26416589543516,1.13208294771758,7.64208304078489,0,0,4.77630190049055,1.43289057014717,5.75817846789667,2.91362279465034,0.00103218426446949,0.08
0.245178354342456,0.0167603223493932,-0.160604999999995,0.00104808650625308,0.00160611391070238,"Unknown 1-B/L5.dat","Unknown 1-B",5,"Unknown 1-B/L4.dat","Unknown 1-B",4,1.89501,0.915248468345814,1.72969981059787,17.2424941267755,0.576566603532624,0.576566603532624,5.74749804225849,0,0,4.78958170188208,5.74749804225849,2.03820336976723,3.0062569506775,0.00104808650625308,0.0266666666666667
0.269938849010851,0.0274662452363683,0.00838499999999939,0.00106662585748403,0.00168902411921521,"Unknown 1-B/L6.dat","Unknown 1-B",6,"Unknown 1-B/L4.dat","Unknown 1-B",4,1.916295,1,5.21840322079847,13.4906551269678,1.04368064415969,0.521840322079847,4.66984215933501,0,1.04368064415969,4.66984215933501,0,8.24572316137336,3.13153158632413,0.00106662585748403,0.0666666666666667
0.211194066015254,-0.0941307070836775,0.014834999999997,0.000832682077058253,0.00133145882682056,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-E/L1.dat","Unknown 1-E",1,1.927905,0.995985279357645,5.72867435871397,13.2817388861219,2.08315431225962,1.04157715612981,5.10836111004687,0,2.08315431225962,2.04334444401875,0,6.10993150999227,2.44912781302379,0.000832682077058253,0.0766666666666667
0.237143217530021,0.00475759496051999,-0.0193499999999995,0.00110674251290603,0.0017165599040159,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-E/L2.dat","Unknown 1-E",2,1.927905,0.986617597858816,4.7315999905368,12.0927209377905,2.10293332912747,1.05146666456373,5.03863372407938,0,0,1.00772674481588,3.02318023444763,5.41359713006286,2.91947718055406,0.00110674251290603,0.0433333333333333
0.20100455772646,0.0804386483935164,0.0857849999999825,0.00072700010048275,0.00113742567357052,"Unknown 1-E/L3.dat","Unknown 1-E",3,"Unknown 1-B/L4.dat","Unknown 1-B",4,1.92468,0.954088471849866,6.534826541198,11.8955570094571,3.267413270599,1.6337066352995,3.46953746109165,0,0,1.48694462618213,3.46953746109165,6.51481730652791,2.44263836928934,0.00072700010048275,0.406666666666667
0.264539245386471,0.143474390265572,-0.0735299999999979,0.000705563987241733,0.00124553675111839,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-E/L4.dat","Unknown 1-E",4,1.927905,0.961860153897625,5.93191776204921,11.9146020895234,1.61779575328615,1.07853050219076,3.97153402984112,0,0,1.98576701492056,0.992883507460279,6.09551730544285,2.03580976104695,0.000705563987241733,0.483333333333333
0.435638672365156,0.206105022380274,-0.0116099999999997,0.000868444890744581,0.00158479496237123,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-E/L5.dat","Unknown 1-E",5,1.927905,0.987621278019404,7.35278670616163,11.7608557812276,2.62599525220058,1.57559715132035,5.62475711276104,0,2.10079620176047,5.62475711276104,0,9.17847805185699,2.64209636370893,0.000868444890744581,0.13
0.203552768181292,-0.210156132939519,0.0341849999999975,0.00102030692747237,0.00168511063578491,"Unknown 1-E/L6.dat","Unknown 1-E",6,"Unknown 1-B/L4.dat","Unknown 1-B",4,1.894365,0.991828396322778,1.06446110326071,17.4604764142344,0.532230551630355,0,13.8656724465979,0,0,0.513543423948071,13.8656724465979,1.13092498994974,3.16439404146491,0.00102030692747237,0.0933333333333333
0.33191966000552,0.0790452337213445,0.138029999999996,0.000781996369689089,0.00152905826755564,"Unknown 1-H/L1.dat","Unknown 1-H",1,"Unknown 1-B/L4.dat","Unknown 1-B",4,1.916295,0.934028946482666,6.70437879740205,10.1522106438677,2.23479293246735,1.11739646623368,3.38407021462257,0,0,3.38407021462257,1.45031580626682,7.91998512289651,2.49745031100206,0.000781996369689089,0.253333333333333
0.177832397598825,-0.0278689992022427,0.0619199999999983,0.000964497348418322,0.00150356185739814,"Unknown 1-H/L2.dat","Unknown 1-H",2,"Unknown 1-B/L4.dat","Unknown 1-B",4,1.860825,1,5.37396047452071,14.009526478005,2.68698023726036,1.61218814235621,3.63209945726057,0,0.537396047452071,3.11322810622334,0,6.93526908474799,2.61017870156813,0.000964497348418322,0.05
0.281760535103616,-0.0292774256896213,0.178664999999995,0.000864088470703719,0.00146243528719108,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-H/L3.dat","Unknown 1-H",3,1.927905,0.918032786885246,7.34513074332723,15.1952230017689,2.82505028589509,1.13002011435804,3.32395503163694,0,0,2.37425359402638,3.32395503163694,5.52169416465739,2.91340174848627,0.000864088470703719,0.123333333333333
0.259893232979582,0.03516044166038,0.0386999999999972,0.00116624041482419,0.00188716770284824,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-H/L4.dat","Unknown 1-H",4,1.927905,0.997323519571763,2.08035906997548,13.711256179587,1.56026930248161,0.520089767493869,6.60171593831966,0,0,6.60171593831966,4.570418726529,2.4980756238563,3.37729848682143,0.00116624041482419,0.00333333333333333
0.318911066978246,0.0433791453452966,0.103844999999992,0.00109627843455756,0.00171149208725565,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-H/L5.dat","Unknown 1-H",5,1.927905,0.952157912345266,2.17904089515,15.2626279783665,1.089520447575,0.5447602237875,6.89279973216552,0,0,6.89279973216552,4.92342838011823,2.21659946979991,3.02668833132127,0.00109627843455756,0.0533333333333333
0.399043891789153,0.0598669703240557,-0.13544999999999,0.000670821920027497,0.00121747415610287,"Unknown 1-H/L6.dat","Unknown 1-H",6,"Unknown 1-B/L4.dat","Unknown 1-B",4,1.90146,0.930122116689281,2.26168868986028,14.5439737044956,1.13084434493014,0.565422172465071,10.6655807166301,0,0,10.6655807166301,1.93919649393275,1.64269895083213,2.14683136162316,0.000670821920027497,0.4
0.0926120127522913,-0.202721322276441,0.172214999999995,0.00101229802999543,0.00148308299267023,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-J/L1.dat","Unknown 1-J",1,1.927905,0.916359986617598,6.79249768630547,12.8603579466295,2.26416589543516,1.13208294771758,3.81047642863098,0,0,3.81047642863098,2.38154776789436,5.94079888773689,3.4305483603805,0.00101229802999543,0.206666666666667
0.254345338899996,0.0720156619501365,0.125129999999974,0.000814351612459803,0.00133053416908491,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-J/L2.dat","Unknown 1-J",2,1.927905,0.941786550685848,5.50759359466865,13.1553944425769,2.20303743786746,1.10151871893373,3.41065781844585,0,0,3.41065781844585,3.41065781844585,6.0079442438039,2.42333455160421,0.000814351612459803,0.0933333333333333
0.203693604129469,-0.0772096953908108,-0.0109649999999997,0.0010706394644912,0.00173235264088837,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-J/L3.dat","Unknown 1-J",3,1.927905,0.994312479089997,7.30330631109998,12.341393806163,2.08665894602857,1.04332947301428,3.5995731934642,0,1.04332947301428,3.08534845154075,0,9.13982306809775,3.31287643502322,0.0010706394644912,0.123333333333333
0.210379501662411,0.0992728759534621,0.134804999999972,0.000853536185610314,0.00164381012148018,"Unknown 1-J/L4.dat","Unknown 1-J",4,"Unknown 1-B/L4.dat","Unknown 1-B",4,1.924035,0.93194770365404,7.2500139423345,13.5743754575294,1.67308014053873,0.557693380179577,3.39359386438234,0,0,2.42399561741596,0.969598246966383,9.09618994973711,2.7128053756855,0.000853536185610314,0.113333333333333
0.287381527185813,0.126937193103923,0.176729999999995,0.00100609843175188,0.00167475787324705,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-J/L5.dat","Unknown 1-J",5,1.927905,0.916359986617598,3.39624884315274,17.1103474826402,1.69812442157637,1.13208294771758,9.50574860146676,0,0,9.50574860146676,3.32701201051337,2.78476832547416,3.34654444894068,0.00100609843175188,0.0166666666666667
0.17727421915074,-0.00661329716489678,-0.160604999999995,0.000867687341396235,0.00138865528876278,"Unknown 1-J/L6.dat","Unknown 1-J",6,"Unknown 1-B/L4.dat","Unknown 1-B",4,1.886625,0.914871794871795,1.73810268710675,15.3266614460226,0.579367562368918,0.579367562368918,6.70541438263491,0,0,2.87374902112925,6.70541438263491,1.68823168088605,2.7243063677764,0.000867687341396235,0.0166666666666667
0.263924830183659,-0.0316288078083065,0.14383499999999,0.0010046412399021,0.0015847343047991,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-K/L1.dat","Unknown 1-K",1,1.927905,0.939110070257611,2.20931613380723,19.313454959816,1.10465806690362,0.552329033451808,9.17389110591262,0,0,4.82836373995401,3.37985461796781,3.66821465047773,3.57520853860875,0.0010046412399021,0.0433333333333333
